symbol,side,entry,exit,size,opened_at,closed_at,pnl
US30Z25.sim,SELL,46425.00000,46220.92712,3.2668,1600,1603,666.67
US30Z25.sim,SELL,46275.00000,46388.21630,4.4163,1612,1617,-500.00
US30Z25.sim,BUY,46406.00000,46665.45053,2.5695,1624,1635,666.67
US30Z25.sim,BUY,46678.00000,46583.35737,5.2830,1636,1645,-500.00
US30Z25.sim,BUY,46493.20000,46672.38872,3.7205,1648,1674,666.67
US30Z25.sim,BUY,46592.00000,46508.42090,5.9824,1660,1662,-500.00
US30Z25.sim,SELL,46468.00000,46626.86667,3.1473,1672,1674,-500.00
US30Z25.sim,SELL,46380.20000,46494.41853,4.3776,1685,1689,-500.00
US30Z25.sim,BUY,46723.00000,46564.05403,3.1457,1697,1716,-500.00
US30Z25.sim,BUY,46716.20000,46828.66874,5.9276,1709,1714,666.67
US30Z25.sim,BUY,46801.00000,46968.61651,3.9773,1721,1737,666.67
US30Z25.sim,BUY,46904.00000,46833.68166,7.1105,1734,1737,-500.00
US30Z25.sim,BUY,47118.50000,46963.81375,3.2323,1746,1760,-500.00
US30Z25.sim,BUY,47145.00000,47060.70877,5.9318,1758,1760,-500.00
US30Z25.sim,SELL,46889.20000,47002.33647,4.4194,1770,1780,-500.00
US30Z25.sim,SELL,47029.00000,47118.95506,5.5583,1782,1783,-500.00
US30Z25.sim,SELL,46882.00000,46986.14068,4.8012,1794,1806,-500.00
US30Z25.sim,BUY,46774.10000,46935.64273,4.1269,1806,1807,666.67
US30Z25.sim,SELL,46850.00000,46727.94782,5.4621,1818,1829,666.67
US30Z25.sim,SELL,46637.00000,46758.68215,4.1091,1837,1852,-500.00
US30Z25.sim,SELL,46646.00000,46727.80582,6.1120,1849,1852,-500.00
US30Z25.sim,SELL,46058.00000,46441.68866,1.3031,1861,1885,-500.00
US30Z25.sim,SELL,46048.55000,46236.87066,2.6550,1873,1876,-500.00
US30Z25.sim,BUY,46424.90000,46232.83977,2.6034,1885,1889,-500.00
US30Z25.sim,SELL,45909.35000,46134.63523,2.2194,1897,1899,-500.00
US30Z25.sim,BUY,46541.90000,46835.90245,2.2676,1909,1921,666.67
US30Z25.sim,BUY,46588.75000,46401.13185,2.6650,1923,1925,-500.00
US30Z25.sim,SELL,46495.05000,46627.84429,3.7652,1935,1940,-500.00
US30Z25.sim,SELL,46134.10000,46369.85301,2.1209,1965,1967,-500.00
US30Z25.sim,BUY,46435.20000,46715.76255,2.3762,1977,1991,666.67
US30Z25.sim,BUY,46545.55000,46708.04585,4.1027,1989,1991,666.67
US30Z25.sim,BUY,46876.15000,46992.07866,5.7507,2005,2014,666.67
US30Z25.sim,BUY,47127.80000,46983.14004,3.4564,2019,2037,-500.00
US30Z25.sim,BUY,47121.50000,47031.40677,5.5498,2031,2036,-500.00
US30Z25.sim,SELL,46739.90000,46903.94796,3.0479,2047,2059,-500.00
US30Z25.sim,SELL,46824.80000,46976.00544,3.3068,2059,2064,-500.00
US30Z25.sim,BUY,46943.75000,47075.29544,5.0680,2071,2081,666.67
US30Z25.sim,BUY,47599.50000,47718.05405,5.6233,2103,2111,666.67
US30Z25.sim,BUY,47715.10000,47831.96777,5.7045,2116,2126,666.67
US30Z25.sim,BUY,47887.85000,48116.71913,2.9129,2134,2151,666.67
US30Z25.sim,BUY,47776.40000,47896.60374,5.5461,2146,2148,666.67
US30Z25.sim,BUY,47755.00000,48093.02099,1.9723,2158,2175,666.67
US30Z25.sim,SELL,47616.15000,47798.53070,2.7415,2170,2174,-500.00
US30Z25.sim,SELL,47719.50000,47424.23209,2.2578,2182,2221,666.67
US30Z25.sim,SELL,47654.30000,47763.36924,4.5842,2194,2196,-500.00
US30Z25.sim,BUY,47864.75000,47698.17486,3.0016,2206,2213,-500.00
US30Z25.sim,SELL,47695.45000,47566.84606,5.1839,2218,2220,666.67
US30Z25.sim,SELL,47189.40000,47332.10763,3.5037,2241,2244,-500.00
US30Z25.sim,SELL,47090.55000,47274.26694,2.7216,2253,2257,-500.00
US30Z25.sim,SELL,47256.05000,47389.51332,3.7463,2265,2267,-500.00
US30Z25.sim,BUY,47413.20000,47259.31499,3.2492,2277,2289,-500.00
US30Z25.sim,BUY,47154.80000,47008.09961,3.4083,2289,2290,-500.00
US30Z25.sim,SELL,47026.40000,46808.21554,3.0555,2301,2312,666.67
US30Z25.sim,SELL,46825.80000,47028.12583,2.4713,2316,2317,-500.00
